,wine_id,wine_rate
48724,118035,4
48725,104897,3
48726,100094,4
48727,165539,3
48728,194604,4
48729,145671,4
48730,165527,3
48731,137897,4
48732,120805,3
48733,120450,4
48734,166078,3
48735,144237,4
48736,103239,4
48737,125291,4
48738,190940,4
48739,157580,4
48740,172183,3
48741,152539,3
48742,156655,3
48743,124948,4
48744,127343,4
48745,120113,4
48746,174838,3
48747,158152,3
48748,101130,3
48749,162771,4
48750,143969,4
48751,146443,4
48752,160108,4
48753,109330,4
48754,144318,3
48755,146305,3
48756,128335,3
48757,146091,4
48758,170805,3
48759,169234,4
48760,132307,3
48761,148183,4
48762,198391,3
48763,100147,3
48764,144163,3
48765,121395,4
48766,148676,3
48767,113433,3
48768,105021,3
48769,102424,4
48770,162570,4
48771,166921,3
48772,159364,4
48773,189823,4
48774,187449,3
48775,148904,4
48776,146291,4
48777,177868,4
48778,161572,4
48779,175736,4
48780,123494,3
48781,140876,4
48782,156809,3
48783,123584,4
48784,132799,4
48785,193918,3
48786,172035,3
48787,107039,3
48788,143508,3
48789,196910,3
48790,143494,4
48791,147344,4
48792,185205,3
48793,110036,3
48794,164445,4
48795,199658,3
48796,102221,3
48797,100732,3
48798,148149,4
48799,100875,4
48800,102466,4
48801,128741,3
48802,109595,4
48803,127640,4
48804,155508,4
48805,142720,3
48806,180296,3
48807,168227,3
48808,114345,4
48809,109644,4
48810,168604,4
48811,175782,4
48812,125131,4
48813,158100,4
48814,144710,3
48815,147157,4
48816,140322,3
48817,182819,4
48818,139213,4
48819,176234,3
48820,160123,3
48821,104877,3
48822,140987,4
48823,144823,4
48824,187090,4
48825,101559,4
48826,164935,4
48827,117758,4
48828,106254,4
48829,109768,4
48830,159909,3
48831,127378,3
48832,146200,4
48833,139128,4
48834,105017,3
48835,142967,3
48836,192277,4
48837,198393,4
48838,107882,4
48839,150439,3
48840,103220,4
48841,118628,4
48842,103092,3
48843,136760,4
48844,168622,3
48845,178747,3
48846,158301,4
48847,149787,3
48848,141271,4
48849,160031,3
48850,155082,3
48851,146173,4
48852,159078,3
48853,182558,3
48854,105733,4
48855,168958,4
48856,169131,4
48857,152546,4
48858,166500,3
48859,174520,3
48860,147203,4
48861,104140,4
48862,173854,4
48863,126070,3
48864,168550,3
48865,176729,3
48866,152986,4
48867,162984,3
48868,108778,3
48869,179517,3
48870,179665,3
48871,129451,4
48872,122291,3
48873,139812,3
48874,128034,4
48875,172173,3
48876,108354,3
48877,143687,4
48878,173702,4
48879,121504,3
48880,151377,4
48881,112176,3
48882,157004,4
48883,193013,4
48884,167950,4
48885,108335,3
48886,104217,4
48887,151540,3
48888,125722,4
48889,188222,3
48890,170886,4
48891,138230,3
48892,185018,4
48893,103531,3
48894,142703,4
48895,173492,3
48896,132172,4
48897,124641,4
48898,145901,4
48899,195234,3
48900,184611,3
48901,160485,3
48902,100325,4
48903,149755,3
48904,184892,3
48905,145260,4
48906,105771,3
48907,131266,3
48908,146157,3
48909,165175,3
48910,104486,4
48911,137312,4
48912,181274,3
48913,164983,3
48914,103456,4
48915,157711,3
48916,186502,3
48917,114376,3
48918,157216,3
48919,107253,3
48920,194087,4
48921,158508,4
48922,175961,4
48923,147784,4
48924,121140,4
48925,177139,3
48926,131255,4
48927,148100,3
48928,168930,3
48929,167127,3
48930,132291,4
48931,118263,4
48932,190137,3
48933,139669,4
48934,114892,4
48935,193758,4
48936,140634,4
48937,144626,3
48938,171830,4
48939,176776,3
48940,101096,3
48941,144437,3
48942,179343,4
48943,150653,5
48944,194572,3
48945,178083,4
48946,179601,4
48947,142990,3
48948,183929,4
48949,114451,3
48950,123066,4
48951,130415,4
48952,196555,3
48953,143290,4
48954,152785,3
48955,142657,3
48956,183914,3
48957,173286,4
48958,131782,4
48959,190267,4
48960,176154,4
48961,108056,3
48962,145551,3
48963,164869,3
48964,121151,4
48965,171152,3
48966,166633,5
48967,191523,3
48968,194096,3
48969,116677,3
48970,173007,3
48971,130968,3
48972,127900,3
48973,105835,3
48974,174758,3
48975,153797,3
48976,196931,3
48977,118871,3
48978,150075,3
48979,118912,3
48980,187941,3
48981,139501,4
48982,175789,3
48983,154560,3
48984,116283,3
48985,142956,4
48986,127646,4
48987,173013,4
48988,163171,3
48989,158155,3
48990,182940,4
48991,145345,4
48992,105194,4
48993,151731,4
48994,139092,3
48995,118700,4
48996,147947,3
48997,100369,4
48998,140056,4
48999,185495,4
49000,185607,3
49001,140180,4
49002,177732,3
49003,169272,3
49004,185003,3
49005,120264,3
49006,175787,3
49007,148310,3
49008,150293,4
49009,200535,3
49010,149443,3
49011,162611,3
49012,157093,4
49013,149845,3
49014,144732,3
49015,143021,3
49016,164507,3
49017,142313,4
49018,100923,3
49019,120700,3
49020,119289,4
49021,194211,4
49022,139163,4
49023,159468,3
49024,140084,3
49025,140779,4
49026,105686,4
49027,120789,4
49028,184171,4
49029,175019,3
49030,118481,4
49031,181104,3
49032,163463,4
49033,179310,4
49034,176769,3
49035,154153,3
49036,157226,4
49037,103268,4
49038,160545,4
49039,159393,4
49040,137976,3
49041,194689,4
49042,195853,3
49043,176333,4
49044,163081,3
49045,137231,4
49046,184803,3
49047,115996,4
49048,176543,4
49049,137057,3
49050,121209,4
49051,115304,3
49052,150165,4
49053,142964,4
49054,171723,4
49055,122407,4
49056,172674,4
49057,139451,4
49058,127216,4
49059,124394,3
49060,198622,3
49061,180605,4
49062,159266,3
49063,191883,4
49064,191105,4
49065,196548,4
49066,142569,4
49067,137416,3
49068,159694,4
49069,109655,4
49070,159437,3
49071,131917,4
49072,152085,3
49073,122190,4
49074,132675,3
49075,197366,4
49076,168003,3
49077,104754,4
49078,189838,4
49079,112266,4
49080,199799,3
49081,160439,4
49082,138557,4
49083,123737,3
49084,133957,4
49085,123960,3
49086,176427,3
49087,197350,4
49088,158820,3
49089,115350,4
49090,136893,4
49091,148414,3
49092,113426,4
49093,191609,3
49094,138347,4
49095,153320,3
49096,194732,3
49097,197107,4
49098,176878,4
49099,148139,3
49100,120074,4
49101,156409,4
49102,142398,4
49103,129919,3
49104,106558,4
49105,155161,4
49106,156505,3
49107,145730,3
49108,199102,4
49109,148383,3
49110,147613,3
49111,147297,4
49112,100903,3
49113,189977,4
49114,144970,3
49115,194102,3
49116,187735,4
49117,176886,3
49118,122625,4
49119,183483,3
49120,180177,3
49121,137509,4
49122,100770,3
49123,102330,4
49124,147861,3
49125,100449,4
49126,126438,3
49127,121846,4
49128,160677,4
49129,129481,4
49130,151504,3
49131,164573,3
49132,123453,4
49133,197028,4
49134,186282,3
49135,100794,4
49136,127652,3
49137,141938,4
49138,182041,3
49139,156356,3
49140,147201,3
49141,115553,4
49142,101021,3
49143,148720,4
49144,140426,3
49145,171136,4
49146,194278,3
49147,149347,4
49148,142810,3
49149,174421,3
49150,173612,3
49151,141611,4
49152,200592,4
49153,116718,3
49154,136245,3
49155,129601,4
49156,141917,3
49157,125918,3
49158,138470,4
49159,144682,3
49160,147174,4
49161,104824,3
49162,122404,3
49163,150969,3
49164,196509,4
49165,133483,4
49166,167261,3
49167,140121,4
49168,191803,4
49169,104368,4
49170,118311,3
49171,105367,4
49172,130326,4
49173,118212,3
49174,150924,4
49175,163714,3
49176,111628,4
49177,182095,4
49178,152171,3
49179,169972,3
49180,184138,3
49181,156158,4
49182,137821,3
49183,194755,4
49184,175502,3
49185,197579,4
49186,190790,4
49187,181536,4
49188,142307,3
49189,139821,4
49190,139575,4
49191,116645,4
49192,114799,3
49193,144344,4
49194,107251,4
49195,195241,4
49196,141058,3
49197,163856,4
49198,179798,4
49199,195623,4
49200,151714,4
49201,197839,4
49202,176058,4
49203,106859,3
49204,142556,3
49205,148929,3
49206,172074,3
49207,103382,3
49208,103726,4
49209,158292,4
49210,194642,4
49211,148274,4
49212,124786,4
49213,144580,3
49214,143970,4
49215,124414,4
49216,148640,4
49217,115942,4
49218,183368,4
49219,157906,4
49220,150945,3
49221,198364,3
49222,148765,4
49223,124379,3
49224,174033,4
49225,184223,4
49226,106163,3
49227,131408,4
49228,102439,3
49229,116908,4
49230,167282,4
49231,171350,4
49232,193904,4
49233,141014,4
49234,103969,4
49235,193249,4
49236,141439,4
49237,151420,3
49238,122724,3
49239,162109,4
49240,104064,4
49241,160307,3
49242,141464,4
49243,171220,3
49244,145358,3
49245,146060,3
49246,101302,3
49247,122828,4
49248,142630,4
49249,153016,3
49250,160564,2
49251,100791,3
49252,142128,3
49253,104717,3
49254,144075,3
49255,142450,4
49256,176706,3
49257,185460,4
49258,116499,4
49259,132737,3
49260,137197,4
49261,123761,4
49262,162981,4
49263,140223,3
49264,145032,3
49265,148125,4
49266,160898,3
49267,124808,4
49268,143601,4
49269,161203,3
49270,146830,4
49271,181556,3
49272,133815,4
49273,156090,4
49274,146511,4
49275,175519,3
49276,108203,4
49277,100619,4
49278,138629,3
49279,143379,3
49280,171934,3
49281,147465,4
49282,194090,3
49283,139123,3
49284,184275,4
49285,172407,3
49286,117738,4
49287,149876,4
49288,105143,4
49289,174795,3
49290,140794,3
49291,178573,2
49292,141087,4
49293,101953,4
49294,139196,4
49295,160140,4
49296,171901,4
49297,182070,3
49298,132187,4
49299,165907,3
49300,185346,3
49301,142362,4
49302,173794,3
49303,142723,3
49304,172821,4
49305,145306,4
49306,184296,4
49307,150555,4
49308,100655,4
49309,195222,3
49310,185485,3
49311,163955,3
49312,120012,4
49313,172038,4
49314,166972,3
49315,147649,3
49316,120972,3
49317,123237,4
49318,109650,3
49319,114094,4
49320,192586,4
49321,137474,4
49322,128091,4
49323,130343,3
49324,101420,4
49325,158949,4
49326,104265,3
49327,186283,3
49328,164702,4
49329,129035,4
49330,194566,3
49331,105759,4
49332,140187,3
49333,165383,4
49334,142510,3
49335,193208,4
49336,176061,3
49337,107320,4
49338,142553,3
49339,164322,4
49340,171365,3
49341,156713,3
49342,139595,3
49343,148502,4
49344,183879,4
49345,189052,4
49346,104987,4
49347,166702,3
49348,131282,4
49349,100597,3
49350,169208,4
49351,180585,3
49352,134590,4
49353,176697,4
49354,110965,5
49355,127934,4
49356,146779,3
49357,106809,4
49358,177921,4
49359,193230,4
49360,176533,3
49361,196398,3
49362,172371,3
49363,143791,4
49364,149153,4
49365,146370,4
49366,118001,4
49367,118249,4
49368,167189,4
49369,141660,4
49370,142168,3
49371,177886,2
49372,171809,3
49373,167934,4
49374,151677,4
49375,106920,4
49376,178164,3
49377,109237,3
49378,114750,4
49379,156547,4
49380,172727,3
49381,178671,4
49382,147626,3
49383,188758,3
49384,102527,3
49385,193813,4
49386,116588,4
49387,112744,3
49388,136720,4
49389,109519,3
49390,148291,3
49391,100746,4
49392,182526,3
49393,120105,4
49394,160086,3
49395,122479,4
49396,197727,3
49397,184014,4
49398,178336,4
49399,140512,3
49400,135696,4
49401,146364,3
49402,120661,4
49403,141446,4
49404,157484,3
49405,168904,3
49406,196107,4
49407,168161,4
49408,157797,3
49409,143411,4
49410,123124,3
49411,167130,4
49412,118791,4
49413,168421,4
49414,118260,4
49415,183530,3
49416,107887,4
49417,150794,3
49418,128857,4
49419,141322,3
49420,153159,3
49421,165770,3
49422,119011,4
49423,143501,3
49424,178235,2
49425,119648,3
49426,168538,4
49427,156367,3
49428,196985,4
49429,102886,4
49430,147003,3
49431,144634,4
49432,117646,3
49433,161852,3
49434,148421,4
49435,186846,3
49436,140898,4
49437,160300,4
49438,147076,3
49439,101062,3
49440,186918,3
49441,190369,4
49442,155882,4
49443,124203,4
49444,160120,4
49445,154511,4
49446,146147,3
49447,188376,3
49448,160390,4
49449,187547,4
49450,140856,3
49451,118547,3
49452,172449,3
49453,117796,4
49454,123686,4
49455,156833,4
49456,159119,4
49457,179893,3
49458,194112,4
49459,144382,4
49460,108427,4
49461,100637,3
49462,163954,3
49463,116008,4
49464,148024,3
49465,158767,4
49466,166071,3
49467,140220,3
49468,150032,4
49469,148506,4
49470,143413,3
49471,136352,4
49472,183912,4
49473,107168,4
49474,101494,2
49475,139397,3
49476,129602,4
49477,117367,4
49478,185619,4
49479,200015,3
49480,191391,4
49481,116895,4
49482,133966,3
49483,196162,3
49484,122595,4
49485,103803,3
49486,165748,3
49487,120742,4
49488,163061,3
49489,113333,4
49490,159929,4
49491,141750,3
49492,197687,3
49493,131464,4
49494,105734,3
49495,126337,4
49496,165269,3
49497,160196,4
49498,197729,4
49499,166039,3
49500,181769,4
49501,140114,3
49502,199185,3
49503,138073,4
49504,163857,4
49505,168599,3
49506,154823,3
49507,190945,5
49508,128842,4
49509,125112,4
49510,181594,4
49511,125274,4
49512,128426,4
49513,169157,3
49514,187265,4
49515,119028,4
49516,178937,3
49517,143886,3
49518,144752,3
49519,178363,3
49520,141338,4
49521,172765,4
49522,192722,4
49523,200584,3
49524,160681,4
49525,139680,4
49526,176540,3
49527,105450,4
49528,186710,4
49529,185744,4
49530,115625,4
49531,126439,4
49532,104843,4
49533,199399,4
49534,190521,4
49535,147455,3
49536,117975,3
49537,139872,3
49538,187413,4
49539,158007,4
49540,172862,3
49541,193170,3
49542,147001,3
49543,140007,4
49544,116860,4
49545,122156,4
49546,177056,3
49547,172115,3
49548,116936,4
49549,148279,3
49550,172655,3
49551,134500,4
49552,191121,3
49553,160476,3
49554,186458,3
49555,109126,4
49556,130475,3
49557,165492,3
49558,111274,3
49559,181838,3
49560,156908,2
49561,189417,4
49562,147028,4
49563,138089,4
49564,125250,4
49565,139565,3
49566,197728,3
49567,197237,3
49568,139893,4
49569,145354,4
49570,104137,4
49571,104495,4
49572,186061,3
49573,127461,4
49574,110763,4
49575,145810,3
49576,186880,4
49577,153146,3
49578,112944,4
49579,118955,3
49580,125935,4
49581,140841,3
49582,119246,4
49583,183853,4
49584,153810,4
49585,178643,4
49586,103987,4
49587,118334,3
49588,110054,3
49589,157911,4
49590,108120,3
49591,180044,4
49592,100598,3
49593,189340,4
49594,143208,4
49595,115974,3
49596,141279,4
49597,126058,4
49598,192173,4
49599,146642,3
49600,199689,4
49601,169165,4
49602,119401,4
49603,100224,4
49604,125120,3
49605,146037,4
49606,196059,3
49607,175693,4
49608,150393,4
49609,105226,4
49610,110194,4
49611,157581,4
49612,141782,4
49613,124631,4
49614,170269,3
49615,108109,4
49616,120870,4
49617,125027,3
49618,145316,3
49619,161811,3
49620,131180,4
49621,192487,4
49622,130666,4
49623,182154,4
49624,177034,4
49625,196664,4
49626,148069,4
49627,174669,3
49628,178692,4
49629,102926,4
49630,157110,3
49631,149225,4
49632,126387,4
49633,191986,3
49634,108539,4
49635,147479,3
49636,152988,3
49637,168850,3
49638,122838,4
49639,104014,4
49640,162177,2
49641,149168,3
49642,187744,4
49643,174644,3
49644,165802,3
49645,169852,3
49646,104348,3
49647,174424,4
49648,152041,3
49649,182427,4
49650,183855,4
49651,167142,3
49652,141944,3
49653,176278,4
49654,186164,4
49655,186397,4
49656,199296,4
49657,105995,4
49658,143243,4
49659,142647,4
49660,145238,4
49661,107673,4
49662,148613,3
49663,127967,4
49664,146416,4
49665,177603,4
49666,186774,4
49667,160009,3
49668,100509,3
49669,164802,3
49670,131190,3
49671,143818,3
49672,122971,4
49673,100701,3
49674,142719,3
49675,139585,4
49676,147888,4
49677,180110,4
49678,172447,4
49679,194252,4
49680,161465,4
49681,159748,3
49682,177785,3
49683,145641,4
49684,162457,4
49685,148743,4
49686,151886,3
49687,185300,3
49688,188008,3
49689,183116,3
49690,197030,3
49691,149527,4
49692,100851,3
49693,166017,3
49694,116983,3
49695,172724,3
49696,165841,3
49697,129621,3
49698,138323,3
49699,151023,3
49700,163032,4
49701,189317,3
49702,141583,4
49703,138699,3
49704,158793,4
49705,145711,4
49706,115120,4
49707,176205,3
49708,116947,4
49709,182399,4
49710,147489,3
49711,164926,3
49712,143001,3
49713,114948,4
49714,128261,3
49715,140348,4
49716,115423,3
49717,130671,4
49718,147752,4
49719,104550,4
49720,142963,3
49721,160020,3
49722,164067,4
49723,186703,3
49724,148918,3
49725,145734,4
49726,103495,3
49727,165298,3
49728,143375,4
49729,183791,4
49730,196656,4
49731,124686,4
49732,176295,3
49733,153470,3
49734,168871,4
49735,159935,3
49736,123197,3
49737,171867,4
49738,186225,2
49739,140445,4
49740,140732,4
49741,123254,4
49742,144298,3
49743,188699,4
49744,164776,4
49745,119511,4
49746,125990,3
49747,141393,3
49748,138515,4
49749,193017,3
49750,101108,3
49751,169678,3
49752,119561,4
49753,143962,3
49754,194528,3
49755,186273,3
49756,100005,3
49757,137432,3
49758,168739,4
49759,146520,5
49760,130386,4
49761,174334,3
49762,151071,3
49763,131935,4
49764,194199,4
49765,138548,3
49766,144956,3
49767,152321,3
49768,166708,3
49769,181049,4
49770,140918,4
49771,151252,3
49772,174473,4
49773,171214,3
49774,139966,4
49775,149039,4
49776,188180,3
49777,138438,4
49778,161228,2
49779,173470,4
49780,163719,3
49781,147676,3
49782,172897,3
49783,196135,4
49784,129928,4
49785,100933,4
49786,181126,4
49787,177312,4
49788,124173,4
49789,156270,3
49790,145092,4
49791,129054,4
49792,185727,3
49793,188093,4
49794,162285,4
49795,177003,3
49796,110607,4
49797,114351,4
49798,170050,3
49799,124772,4
49800,188812,3
49801,197880,3
49802,107949,4
49803,178497,3
49804,189845,4
49805,148179,3
49806,173601,4
49807,191751,4
49808,161219,4
49809,148070,4
49810,128465,4
49811,192933,3
49812,103189,3
49813,191298,4
49814,159002,3
49815,100803,3
49816,108902,3
49817,158482,3
49818,144052,4
49819,139219,3
49820,138421,4
49821,193195,4
49822,171470,4
49823,104704,3
49824,141779,3
49825,192859,4
49826,131530,4
49827,187425,3
49828,144147,3
49829,180596,4
49830,133783,4
49831,158260,4
49832,123277,4
49833,141266,4
49834,183019,3
49835,149008,3
49836,157941,3
49837,123834,4
49838,169532,3
49839,166990,4
49840,127486,4
49841,117359,4
49842,123329,4
49843,156797,4
49844,136989,4
49845,188675,4
49846,165256,4
49847,138731,4
49848,125363,4
49849,146434,4
49850,168683,3
49851,123710,4
49852,187327,3
49853,159849,3
49854,131961,3
49855,180574,4
49856,150506,3
49857,161890,3
49858,197600,4
49859,169442,4
49860,120646,4
49861,109825,4
49862,150982,4
49863,177968,4
49864,144503,4
49865,170230,4
49866,115422,4
49867,169903,4
49868,198498,3
49869,165567,3
49870,108631,3
49871,184595,4
49872,184043,4
49873,108382,4
49874,170619,3
49875,139884,4
49876,143546,4
49877,143022,3
49878,161942,4
49879,145507,3
49880,141411,3
49881,169039,4
49882,132721,4
49883,169565,4
49884,121314,3
49885,108009,4
49886,150259,3
49887,154341,3
49888,128705,3
49889,164448,4
49890,140870,3
49891,121528,3
49892,167202,3
49893,114690,3
49894,180437,4
49895,148938,3
49896,160883,3
49897,190203,3
49898,128150,4
49899,196739,3
49900,122594,4
49901,139731,3
49902,198104,4
49903,142320,3
49904,130209,4
49905,123529,4
49906,148144,4
49907,192514,3
49908,147982,3
49909,120108,4
49910,165420,3
49911,185451,4
49912,182182,4
49913,186257,3
49914,122261,4
49915,174592,3
49916,127500,4
49917,146317,4
49918,183766,4
49919,165046,3
49920,103872,4
49921,140364,4
49922,132134,4
49923,105886,3
49924,196468,4
49925,178823,3
49926,170285,3
49927,138616,4
49928,195190,4
49929,160184,4
49930,105360,3
49931,138677,4
49932,105460,3
49933,186158,3
49934,182200,4
49935,159314,3
49936,186357,4
49937,156940,3
49938,135452,4
49939,184271,4
49940,145886,4
49941,149881,3
49942,161632,3
49943,145629,3
49944,193607,4
49945,128201,4
49946,130964,4
49947,189635,4
49948,142258,3
49949,165600,4
49950,189619,4
49951,189646,3
49952,163109,3
49953,160896,2
49954,195338,3
49955,109054,4
49956,121923,4
49957,117676,4
49958,159140,3
49959,174456,3
49960,148380,4
49961,101127,3
49962,118864,4
49963,182815,3
49964,149688,4
49965,103979,3
49966,176647,3
49967,161691,4
49968,102819,3
49969,146160,3
49970,198580,3
49971,105644,4
49972,174742,4
49973,150126,3
49974,159921,4
49975,150627,3
49976,159313,4
49977,111795,4
49978,126141,4
49979,165861,3
49980,119738,4
49981,146531,4
49982,118447,4
49983,166833,3
49984,120804,4
49985,104349,4
49986,185314,3
49987,175723,4
49988,167280,3
49989,153041,3
49990,144048,3
49991,143044,4
49992,168929,4
49993,156645,3
49994,192831,2
49995,125736,4
49996,174968,3
49997,121120,3
49998,152764,4
49999,189733,3
50000,175480,4
50001,147080,3
50002,185168,4
50003,131690,4
50004,142597,4
50005,196736,3
50006,101463,3
50007,144527,4
50008,149196,3
50009,148850,3
50010,146805,3
50011,127201,3
50012,165818,3
50013,160890,3
50014,134491,3
50015,102594,3
50016,197636,4
50017,126891,4
50018,148236,4
50019,181216,5
50020,150242,3
50021,178436,4
50022,150203,4
50023,117787,4
50024,115346,3
50025,170479,3
50026,176015,3
50027,143039,3
50028,147709,4
50029,138232,4
50030,185380,3
50031,177298,3
50032,127373,4
50033,119717,4
50034,108355,4
50035,163237,4
50036,107112,3
50037,105215,3
50038,153098,3
50039,187899,4
50040,168987,3
50041,133070,4
50042,192703,4
50043,171845,4
50044,183342,3
50045,145541,4
50046,189870,4
50047,184808,4
50048,165545,3
50049,178017,3
50050,126184,4
50051,156758,4
50052,104841,4
50053,180170,4
50054,100722,3
50055,182135,4
50056,197735,3
50057,165161,3
50058,110125,3
50059,108201,4
50060,172205,4
50061,150695,3
50062,145703,3
50063,123014,4
50064,176336,3
50065,148073,3
50066,126527,4
50067,109284,4
50068,190662,4
50069,136380,3
50070,140461,4
50071,197189,3
50072,142705,4
50073,159098,3
50074,181988,4
50075,199688,3
50076,147869,3
50077,180811,4
50078,173160,4
50079,181259,3
50080,144838,4
50081,116879,4
50082,116615,4
50083,180486,3
50084,117050,3
50085,118629,4
50086,137309,4
50087,149526,4
50088,101535,3
50089,103281,4
50090,148034,4
50091,105682,3
50092,129685,4
50093,130336,3
50094,104302,4
50095,147309,3
50096,185272,3
50097,150239,4
50098,168861,4
50099,162355,4
50100,178850,3
50101,194986,4
50102,128909,3
50103,168909,3
50104,178126,3
50105,165357,3
50106,106785,4
50107,190756,4
50108,165876,4
50109,177146,4
50110,106629,4
50111,197267,4
50112,159900,3
50113,157734,4
50114,182453,3
50115,103377,4
50116,187279,4
50117,161000,3
50118,122125,4
50119,152937,3
50120,131292,4
50121,141659,4
50122,148294,4
50123,121139,4
50124,176428,4
50125,138095,4
50126,187506,4
50127,144937,4
50128,140505,4
50129,147747,3
50130,149118,4
50131,161214,4
50132,199770,4
50133,169515,4
50134,121338,3
50135,169618,3
50136,125898,4
50137,187699,3
50138,127875,3
50139,160308,3
50140,153968,2
50141,173328,3
50142,133904,3
50143,141025,4
50144,175051,3
50145,128510,4
50146,177473,3
50147,127013,4
50148,175828,3
50149,130275,4
50150,186120,4
50151,100735,4
50152,122843,3
50153,129907,4
50154,130579,3
50155,177643,4
50156,184290,3
50157,100531,4
50158,125664,3
50159,115480,4
50160,198718,3
50161,124367,4
50162,145486,4
50163,123146,4
50164,141586,4
50165,149543,3
50166,147665,3
50167,108674,4
50168,151671,3
50169,170109,3
50170,187042,4
50171,182908,4
50172,152961,3
50173,126022,3
50174,120322,3
50175,191639,4
50176,185684,4
50177,164695,3
50178,115550,3
50179,142426,4
50180,183727,4
50181,156668,4
50182,195179,4
50183,194560,3
50184,195226,4
50185,172630,3
50186,104288,4
50187,109530,3
50188,155091,3
50189,139552,4
50190,140302,4
50191,176472,3
50192,192719,4
50193,172952,4
50194,147497,4
50195,152899,3
50196,170319,4
50197,163914,3
50198,167655,4
50199,106039,4
50200,126591,3
50201,137567,4
50202,141568,4
50203,153416,3
50204,123476,4
50205,188443,5
50206,102757,3
50207,140753,4
50208,193772,3
50209,195356,4
50210,159418,4
50211,173011,3
50212,196938,3
50213,113829,3
50214,158519,4
50215,135026,3
50216,145604,4
50217,144675,3
50218,159012,3
50219,121242,4
50220,187069,3
50221,193912,4
50222,193868,3
50223,142111,3
50224,173176,3
50225,110563,3
50226,121782,4
50227,105605,4
50228,125192,4
50229,167158,3
50230,121422,4
50231,158311,3
50232,174116,3
50233,124659,4
50234,160087,3
50235,113056,3
50236,157670,3
50237,113176,4
50238,130479,4
50239,139905,4
50240,184809,4
50241,149094,4
50242,121310,4
50243,194214,4
50244,148919,3
50245,185663,4
50246,118226,4
50247,196461,3
50248,143875,3
50249,103640,4
50250,197468,4
50251,118462,4
50252,144952,4
50253,132758,4
50254,183543,4
50255,172964,4
50256,120048,4
50257,109181,3
50258,148564,3
50259,147431,3
50260,130987,4
50261,128109,4
50262,141513,4
50263,191414,4
50264,155118,3
50265,151262,4
50266,189370,4
50267,105925,3
50268,200091,3
50269,104328,3
50270,103706,4
50271,142678,3
50272,101318,3
50273,199841,4
50274,184217,4
50275,159329,3
50276,124016,3
50277,120154,4
50278,140537,3
50279,194754,4
50280,144143,3
50281,100542,4
50282,144878,4
50283,104359,4
50284,153942,3
50285,154783,4
50286,164317,3
50287,101004,3
50288,148022,3
50289,141749,3
50290,159493,4
50291,198197,3
50292,172280,4
50293,142415,4
50294,104641,3
50295,158379,3
50296,182893,3
50297,107126,3
50298,144750,3
50299,149959,3
50300,131342,3
50301,150390,4
50302,148876,3
50303,147444,4
50304,175592,4
50305,168034,3
50306,130419,4
50307,177948,3
50308,187087,4
50309,142423,4
50310,190503,4
50311,138622,4
50312,117700,3
50313,161850,3
50314,141142,4
50315,191907,4
50316,128639,3
50317,100688,3
50318,146535,3
50319,103297,4
50320,159829,3
50321,104892,3
50322,102769,4
50323,143768,4
50324,116753,3
50325,100285,4
50326,143199,4
50327,196005,4
50328,100452,3
50329,161552,3
50330,184032,3
50331,126956,4
50332,103771,4
50333,137669,3
50334,195461,3
50335,176244,4
50336,190560,4
50337,145731,3
50338,175558,4
50339,116622,3
50340,147664,3
50341,171346,3
50342,108550,4
50343,122400,4
50344,158580,4
50345,192258,4
50346,166477,3
50347,190138,3
50348,170042,3
50349,142446,3
50350,144779,3
50351,172266,4
50352,128921,4
50353,191590,4
50354,187083,4
50355,185058,3
50356,186799,4
50357,116549,4
50358,171783,4
50359,168514,4
50360,146369,4
50361,100575,4
50362,165050,3
50363,176072,4
50364,146246,4
50365,101189,2
50366,150479,3
50367,103573,3
50368,102874,4
50369,175102,4
50370,148857,3
50371,129674,4
50372,180936,4
50373,157866,4
50374,122096,4
50375,197847,3
50376,131927,3
50377,104038,4
50378,159015,3
50379,178157,3
50380,130823,4
50381,199306,3
50382,188023,3
50383,147123,4
50384,145883,3
50385,169404,3
50386,111970,4
50387,188725,4
50388,115265,4
50389,169151,4
50390,168047,3
50391,102160,4
50392,146429,3
50393,106861,4
50394,196917,3
50395,195055,3
50396,142344,4
50397,176791,4
50398,192842,4
50399,118990,3
50400,146738,4
50401,127447,3
50402,141897,3
50403,147790,4
50404,119558,4
50405,195001,3
50406,169099,3
50407,118972,3
50408,118189,4
50409,139474,4
50410,100765,3
50411,196862,4
50412,194651,4
50413,146462,3
50414,194300,3
50415,117382,4
50416,189431,4
50417,181295,3
50418,158310,4
50419,178774,4
50420,165963,4
50421,128235,3
50422,171666,4
50423,103223,3
50424,167371,4
50425,194288,4
50426,186826,3
50427,166380,2
50428,132581,4
50429,147594,4
50430,123151,4
50431,197324,3
50432,137837,4
50433,159325,4
50434,168706,3
50435,129688,4
50436,169112,3
50437,119072,4
50438,191175,4
50439,156561,3
50440,147006,3
50441,164492,4
50442,144024,3
50443,140139,4
50444,149048,4
50445,193982,4
50446,159685,3
50447,166450,3
50448,109198,3
50449,199710,3
50450,150076,3
50451,184386,4
50452,166400,4
50453,149162,3
50454,177433,4
50455,196719,3
50456,191988,4
50457,141333,4
50458,184299,3
50459,196627,4
50460,107828,4
50461,175921,4
50462,159248,3
50463,113727,4
50464,144498,4
50465,143033,4
50466,189116,4
50467,128294,4
50468,140367,4
50469,131629,4
50470,192429,3
50471,191360,2
