Unnamed: 0,id,type,ela,grapes,harmon,abv,body,acid,code,region,winery,rating,rating_1,rating_2,rating_3,rating_4,rating_5
4597,104599,1,2,9,4,13,1,0,1,1053,12875,3,0,0,1,0,0
4598,104600,3,2,9,178,19.5,3,0,1,1031,10979,4,0,0,0,1,0
4599,104601,1,2,9,57,14,1,0,1,1038,11965,4,0,0,0,1,0
4600,104602,5,2,9,8,12.9,1,0,1,1038,12184,3,0,0,1,0,0
4601,104603,1,0,9,45,13,3,0,1,1032,11327,3,0,0,1,0,0
4602,104604,2,2,9,174,13,0,0,1,1035,11845,4,0,0,0,1,0
4603,104605,1,0,9,45,15,3,0,1,1032,11091,5,0,0,0,0,1
4604,104606,1,0,9,57,14,1,0,1,1035,11758,3,0,0,1,0,0
4605,104607,1,2,9,5,13.5,1,0,1,1039,12450,4,0,0,0,1,0
4606,104608,3,4,9,8,19.5,3,0,1,1031,10671,4,0,0,0,1,0
4607,104609,1,2,9,4,13,1,0,1,1046,12632,3,0,0,1,0,0
4608,104610,3,2,9,184,19,3,0,1,1031,11452,4,0,0,0,1,0
4609,104611,1,2,9,5,14.2,1,0,1,1038,12175,4,0,0,0,1,0
4610,104612,2,0,9,174,12.5,0,0,1,1035,11797,3,0,0,1,0,0
4611,104613,5,2,9,236,14.5,0,1,1,1032,11237,4,0,0,0,1,0
4612,104614,1,2,9,4,14.5,1,0,1,1053,12833,4,0,0,0,1,0
4613,104615,1,2,9,45,14,3,0,1,1032,11317,4,0,0,0,1,0
4614,104616,2,0,9,7,12,2,0,1,1040,11477,4,0,0,0,1,0
4615,104617,2,2,9,176,12.5,4,0,1,1032,11221,4,0,0,0,1,0
4616,104618,2,2,9,174,12,0,0,1,1038,11983,4,0,0,0,1,0
4617,104619,4,0,9,234,12,1,0,1,1035,11848,4,0,0,0,1,0
4618,104620,3,4,9,8,19.8,3,0,1,1031,11424,4,0,0,0,1,0
4619,104621,1,0,9,45,15,3,0,1,1032,11058,4,0,0,0,1,0
4620,104622,1,2,9,4,13,1,0,1,1053,12961,4,0,0,0,1,0
4621,104623,3,2,9,8,20,3,0,1,1031,10758,4,0,0,0,1,0
4622,104624,1,2,9,5,14.5,1,0,1,1039,12346,4,0,0,0,1,0
4623,104625,1,2,9,57,14.5,1,0,1,1038,12258,4,0,0,0,1,0
4624,104626,1,2,9,5,14,1,0,1,1038,12083,3,0,0,1,0,0
4625,104627,1,0,9,4,13,1,0,1,1046,12633,4,0,0,0,1,0
4626,104628,2,0,9,176,13.5,4,0,1,1053,12959,4,0,0,0,1,0
4627,104629,2,2,9,174,13,0,0,1,1038,12204,4,0,0,0,1,0
4628,104630,5,2,9,8,12.5,0,2,1,1039,12378,3,0,0,1,0,0
4629,104631,3,4,9,8,20,3,0,1,1031,10679,4,0,0,0,1,0
4630,104632,1,2,9,5,14,1,0,1,1038,12036,4,0,0,0,1,0
4631,104633,2,2,9,176,13.5,4,0,1,1032,10699,4,0,0,0,1,0
4632,104634,2,2,9,7,11.5,2,0,1,1034,13014,3,0,0,1,0,0
4633,104635,1,0,9,4,14.5,1,0,1,1032,11321,4,0,0,0,1,0
4634,104636,2,2,9,176,12.5,4,0,1,1053,10901,3,0,0,1,0,0
4635,104637,1,2,9,45,14.5,3,0,1,1032,10779,4,0,0,0,1,0
4636,104638,3,4,9,8,20,3,2,1,1032,10813,4,0,0,0,1,0
4637,104639,1,2,9,4,13.3,1,0,1,1046,11921,4,0,0,0,1,0
4638,104640,2,0,9,182,10,3,0,1,1035,11692,4,0,0,0,1,0
4639,104641,1,2,9,4,12,1,0,1,1034,11509,3,0,0,1,0,0
4640,104642,2,2,9,176,13.5,4,0,1,1032,11443,4,0,0,0,1,0
4641,104643,1,2,9,5,13.5,1,0,1,1038,12275,3,0,0,1,0,0
4642,104644,1,0,9,57,14,1,0,1,1035,11827,4,0,0,0,1,0
4643,104645,2,2,9,176,14,4,0,1,1032,11435,4,0,0,0,1,0
4644,104646,1,2,9,57,13.2,1,0,1,1035,11689,4,0,0,0,1,0
4645,104647,3,4,9,8,19.5,3,2,1,1031,10901,4,0,0,0,1,0
4646,104648,1,2,9,57,13,1,0,1,1032,11214,4,0,0,0,1,0
4647,104649,1,0,9,45,13.5,3,0,1,1032,10871,4,0,0,0,1,0
4648,104650,5,2,9,6,12.5,1,2,1,1039,12375,4,0,0,0,1,0
4649,104651,2,2,9,7,12.5,2,0,1,1040,11593,3,0,0,1,0,0
4650,104652,5,2,9,7,10.5,0,1,1,1034,11640,4,0,0,0,1,0
4651,104653,1,0,9,57,15,1,0,1,1037,13141,4,0,0,0,1,0
4652,104654,2,0,9,174,13,0,0,1,1039,12272,3,0,0,1,0,0
4653,104655,1,0,9,4,13,1,0,1,1053,12875,4,0,0,0,1,0
4654,104656,1,0,9,57,14,1,0,1,1039,12277,3,0,0,1,0,0
4655,104657,2,3,9,174,13.5,0,0,1,1038,11995,4,0,0,0,1,0
4656,104658,2,2,9,174,14,0,0,1,1038,12102,4,0,0,0,1,0
4657,104659,1,0,9,4,14.5,1,0,1,1053,12868,4,0,0,0,1,0
4658,104660,1,5,9,57,15,1,0,1,1042,12582,4,0,0,0,1,0
4659,104661,0,2,9,17,12,0,0,1,1048,12677,4,0,0,0,1,0
4660,104662,4,0,9,182,17.5,1,0,1,1067,13053,3,0,0,1,0,0
4661,104663,2,2,9,176,13.5,4,0,1,1032,11089,4,0,0,0,1,0
4662,104664,2,2,9,176,12.5,0,0,1,1053,12930,4,0,0,0,1,0
4663,104665,3,4,9,8,19.5,3,0,1,1031,11321,4,0,0,0,1,0
4664,104666,1,0,9,5,14.5,1,0,1,1039,12329,4,0,0,0,1,0
4665,104667,1,2,9,5,13.5,1,0,1,1038,12161,3,0,0,1,0,0
4666,104668,3,4,9,8,20,3,2,1,1031,10856,4,0,0,0,1,0
4667,104669,2,0,9,176,13.2,4,0,1,1053,12879,4,0,0,0,1,0
4668,104670,3,4,9,8,19.5,3,0,1,1052,12809,4,0,0,0,1,0
4669,104671,1,0,9,57,14.5,1,0,1,1041,12563,4,0,0,0,1,0
4670,104672,1,0,9,45,13,3,0,1,1052,12791,4,0,0,0,1,0
4671,104673,2,2,9,176,14,4,0,1,1032,11146,4,0,0,0,1,0
4672,104674,2,0,9,176,13,4,0,1,1053,12916,4,0,0,0,1,0
4673,104675,1,2,9,57,14,1,0,1,1038,12303,4,0,0,0,1,0
4674,104676,2,2,9,176,12.5,4,0,1,1046,12633,3,0,0,1,0,0
4675,104677,3,4,9,8,19.5,3,2,1,1032,10777,4,0,0,0,1,0
4676,104678,3,4,9,8,19,3,2,1,1031,11181,4,0,0,0,1,0
4677,104679,2,0,9,174,12.5,0,0,1,1035,11689,4,0,0,0,1,0
4678,104680,3,4,9,8,20,3,0,1,1031,10728,4,0,0,0,1,0
4679,104681,2,0,9,174,12.5,0,0,1,1035,11700,4,0,0,0,1,0
4680,104682,1,5,9,45,15,3,0,1,1032,10816,4,0,0,0,1,0
4681,104683,2,0,9,176,11,4,0,1,1046,12652,4,0,0,0,1,0
4682,104684,2,0,9,174,12,0,0,1,1035,11871,4,0,0,0,1,0
4683,104685,2,3,9,7,11,2,0,1,1034,11509,3,0,0,1,0,0
4684,104686,3,4,9,8,20,3,0,1,1031,10697,4,0,0,0,1,0
4685,104687,2,0,9,176,12.8,4,0,1,1058,11483,4,0,0,0,1,0
4686,104688,1,2,9,5,14.9,1,0,1,1039,12375,4,0,0,0,1,0
4687,104689,1,2,9,57,14,1,0,1,1035,11797,4,0,0,0,1,0
4688,104690,3,4,9,8,20,3,2,1,1031,11270,4,0,0,0,1,0
4689,104691,2,0,9,7,13.5,2,0,1,1034,11535,4,0,0,0,1,0
4690,104692,3,4,9,184,19.5,3,0,1,1031,11343,5,0,0,0,0,1
4691,104693,4,0,9,182,17,1,0,1,1067,13142,4,0,0,0,1,0
4692,104694,1,5,9,4,14,1,0,1,1053,12922,4,0,0,0,1,0
4693,104695,5,0,9,8,12.8,0,1,1,1032,11004,4,0,0,0,1,0
4694,104696,2,0,9,176,14.5,4,0,1,1053,12846,4,0,0,0,1,0
4695,104697,0,0,9,8,12.4,0,0,1,1069,13166,4,0,0,0,1,0
4696,104698,2,2,9,174,13,0,0,1,1038,12077,4,0,0,0,1,0
4697,104699,2,3,9,7,8.5,2,0,1,1035,11644,3,0,0,1,0,0
4698,104700,1,0,9,4,13.8,1,0,1,1046,11921,4,0,0,0,1,0
4699,104701,2,0,9,176,13.5,4,0,1,1053,12762,4,0,0,0,1,0
4700,104702,2,2,9,176,13,4,0,1,1032,11415,3,0,0,1,0,0
4701,104703,1,0,9,5,13.5,1,0,1,1038,12039,4,0,0,0,1,0
4702,104704,1,5,9,4,14,1,0,1,1032,11428,3,0,0,1,0,0
4703,104705,3,2,9,8,19.5,3,0,1,1031,12797,4,0,0,0,1,0
4704,104706,2,0,9,176,12,4,0,1,1040,11575,3,0,0,1,0,0
4705,104707,5,2,9,8,12.5,0,0,1,1053,12894,4,0,0,0,1,0
4706,104708,1,2,9,57,14,1,0,1,1035,12790,4,0,0,0,1,0
4707,104709,2,3,9,186,13,0,0,1,1039,12272,4,0,0,0,1,0
4708,104710,1,0,9,5,15,1,0,1,1039,12373,4,0,0,0,1,0
4709,104711,1,0,9,57,14,1,0,1,1035,11725,3,0,0,1,0,0
4710,104712,2,2,9,176,14,4,0,1,1032,11104,4,0,0,0,1,0
4711,104713,1,0,9,45,13.5,3,0,1,1032,11093,4,0,0,0,1,0
4712,104714,2,2,9,176,12.5,4,0,1,1032,10789,4,0,0,0,1,0
4713,104715,2,2,9,174,12.5,0,0,1,1035,12017,3,0,0,1,0,0
4714,104716,3,4,9,8,20,3,0,1,1032,11418,4,0,0,0,1,0
4715,104717,5,2,9,6,13.5,1,0,1,1039,12445,3,0,0,1,0,0
4716,104718,1,0,9,4,14.2,1,0,1,1032,11424,4,0,0,0,1,0
4717,104719,1,5,9,45,12.5,3,0,1,1032,11237,4,0,0,0,1,0
4718,104720,1,0,9,45,14.5,3,0,1,1032,11424,4,0,0,0,1,0
4719,104721,2,2,9,174,12.5,0,0,1,1039,12284,3,0,0,1,0,0
4720,104722,2,2,9,174,13.3,0,0,1,1039,12337,3,0,0,1,0,0
4721,104723,5,2,9,8,10.5,4,0,1,1034,11513,4,0,0,0,1,0
4722,104724,3,0,9,182,18.2,3,0,1,1062,12408,5,0,0,0,0,1
4723,104725,3,4,9,8,20,3,0,1,1032,11428,4,0,0,0,1,0
4724,104726,1,0,9,57,14.5,1,0,1,1039,12426,3,0,0,1,0,0
4725,104727,1,2,9,4,12.5,1,0,1,1034,11462,4,0,0,0,1,0
4726,104728,3,0,9,11,20,3,0,1,1056,12997,4,0,0,0,1,0
4727,104729,1,0,9,4,13.5,1,0,1,1046,12610,4,0,0,0,1,0
4728,104730,0,0,9,17,12.5,0,1,1,1046,12716,4,0,0,0,1,0
4729,104731,2,2,9,176,13,4,0,1,1048,12711,4,0,0,0,1,0
4730,104732,1,2,9,5,13.5,1,0,1,1038,11940,3,0,0,1,0,0
4731,104733,1,2,9,4,13,1,0,1,1046,12611,4,0,0,0,1,0
4732,104734,3,2,9,8,20,3,2,1,1031,10679,4,0,0,0,1,0
4733,104735,1,2,9,4,14.5,1,0,1,1046,12607,4,0,0,0,1,0
4734,104736,2,2,9,176,12.7,4,0,1,1032,11120,3,0,0,1,0,0
4735,104737,1,2,9,45,15,3,0,1,1032,11233,4,0,0,0,1,0
4736,104738,2,2,9,176,12,4,0,1,1040,11593,4,0,0,0,1,0
4737,104739,1,5,9,45,14.5,3,0,1,1032,11405,4,0,0,0,1,0
4738,104740,3,0,9,182,18.5,3,0,1,1067,13048,4,0,0,0,1,0
4739,104741,0,0,9,8,12.5,1,1,1,1046,12603,3,0,0,1,0,0
4740,104742,2,0,9,176,12.5,4,0,1,1046,12633,4,0,0,0,1,0
4741,104743,1,0,9,4,13.5,1,0,1,1046,12658,4,0,0,0,1,0
4742,104744,1,0,9,45,13,3,0,1,1032,12791,3,0,0,1,0,0
4743,104745,5,0,9,8,12,0,1,1,1035,11668,4,0,0,0,1,0
4744,104746,4,0,9,11,19.4,3,0,1,1056,12786,4,0,0,0,1,0
4745,104747,2,2,9,176,13.5,4,0,1,1032,11413,4,0,0,0,1,0
4746,104748,3,4,9,8,19.5,3,0,1,1052,12791,4,0,0,0,1,0
4747,104749,3,4,9,8,20,3,0,1,1031,10665,4,0,0,0,1,0
4748,104750,1,2,9,57,14.5,1,0,1,1035,11816,4,0,0,0,1,0
4749,104751,3,4,9,8,19.5,3,0,1,1031,12794,3,0,0,1,0,0
4750,104752,1,0,9,4,13.5,1,0,1,1053,12931,4,0,0,0,1,0
4751,104753,2,2,9,176,12,4,0,1,1048,12683,3,0,0,1,0,0
4752,104754,1,0,9,4,14.4,1,0,1,1048,12708,4,0,0,0,1,0
4753,104755,2,2,9,174,13.5,0,0,1,1038,12136,3,0,0,1,0,0
4754,104756,2,0,9,7,13,2,0,1,1058,11506,4,0,0,0,1,0
4755,104757,1,5,9,45,14,3,0,1,1032,10807,4,0,0,0,1,0
4756,104758,5,2,9,21,13.5,0,1,1,1032,11075,4,0,0,0,1,0
4757,104759,2,0,9,7,12,2,0,1,1034,13014,3,0,0,1,0,0
4758,104760,2,0,9,174,12.5,0,0,1,1039,12380,3,0,0,1,0,0
4759,104761,0,2,9,183,13,4,1,1,1046,12618,3,0,0,1,0,0
4760,104762,2,2,9,176,13.5,4,0,1,1032,11443,4,0,0,0,1,0
4761,104763,1,2,9,57,13.5,1,0,1,1038,12099,4,0,0,0,1,0
4762,104764,5,2,9,8,14,0,1,1,1038,12261,3,0,0,1,0,0
4763,104765,5,0,9,35,11.8,4,0,1,1052,11443,4,0,0,0,1,0
4764,104766,2,2,9,176,13.5,4,0,1,1032,11019,4,0,0,0,1,0
4765,104767,3,4,9,184,19,3,0,1,1031,11074,4,0,0,0,1,0
4766,104768,5,2,9,21,13,1,2,1,1030,10649,4,0,0,0,1,0
4767,104769,2,0,9,174,12.5,0,0,1,1038,12209,4,0,0,0,1,0
4768,104770,3,2,9,178,20,3,2,1,1032,11423,4,0,0,0,1,0
4769,104771,1,2,9,5,14,1,0,1,1039,12431,4,0,0,0,1,0
4770,104772,1,0,9,4,12.5,1,0,1,1034,11462,3,0,0,1,0,0
4771,104773,2,0,9,174,13.5,0,0,1,1038,12139,3,0,0,1,0,0
4772,104774,2,0,9,7,12.5,2,0,1,1058,13030,4,0,0,0,1,0
4773,104775,1,2,9,45,13.5,3,0,1,1032,11097,4,0,0,0,1,0
4774,104776,1,5,9,57,13,1,0,1,1035,12474,3,0,0,1,0,0
4775,104777,3,0,9,11,19.5,3,0,1,1056,12983,4,0,0,0,1,0
4776,104778,1,5,9,45,14,3,0,1,1032,11276,4,0,0,0,1,0
4777,104779,1,0,9,45,14.5,3,0,1,1032,11000,4,0,0,0,1,0
4778,104780,2,0,9,176,13.5,4,0,1,1032,12791,4,0,0,0,1,0
4779,104781,1,0,9,45,14.5,3,0,1,1032,11004,4,0,0,0,1,0
4780,104782,1,2,9,4,13,1,0,1,1040,12543,3,0,0,1,0,0
4781,104783,2,0,9,176,13.5,4,0,1,1032,10947,4,0,0,0,1,0
4782,104784,5,2,9,8,13,1,0,1,1035,11819,4,0,0,0,1,0
4783,104785,3,4,9,8,19.5,3,2,1,1032,10979,4,0,0,0,1,0
4784,104786,2,2,9,174,14,4,1,1,1038,12243,4,0,0,0,1,0
4785,104787,2,2,9,174,12.5,0,0,1,1035,11858,4,0,0,0,1,0
4786,104788,1,2,9,45,14.5,3,0,1,1032,11135,4,0,0,0,1,0
4787,104789,4,0,9,176,12,0,0,1,1048,12750,4,0,0,0,1,0
4788,104790,3,4,9,8,20,3,0,1,1031,10697,4,0,0,0,1,0
4789,104791,1,0,9,57,12.5,1,0,1,1063,13092,4,0,0,0,1,0
4790,104792,3,4,9,8,20,3,0,1,1031,10684,4,0,0,0,1,0
4791,104793,3,0,9,8,20,3,0,1,1031,10745,4,0,0,0,1,0
4792,104794,2,2,9,176,14.5,4,0,1,1032,11004,4,0,0,0,1,0
4793,104795,1,0,9,45,14,3,0,1,1032,10811,4,0,0,0,1,0
4794,104796,2,0,9,7,12.5,2,0,1,1032,10774,4,0,0,0,1,0
4795,104797,3,4,9,8,19.5,3,0,1,1031,10726,4,0,0,0,1,0
4796,104798,2,3,9,176,12,4,0,1,1062,12408,3,0,0,1,0,0
4797,104799,2,2,9,174,13,0,0,1,1035,11797,4,0,0,0,1,0
4798,104800,2,8,9,176,13,4,0,1,1053,12875,4,0,0,0,1,0
4799,104801,1,5,9,45,14,3,0,1,1032,11138,4,0,0,0,1,0
4800,104802,1,5,9,45,14,3,0,1,1032,11429,4,0,0,0,1,0
4801,104803,2,2,9,176,12.5,4,0,1,1034,11327,4,0,0,0,1,0
4802,104804,5,2,9,8,13.5,3,0,1,1053,12889,4,0,0,0,1,0
4803,104805,1,5,9,45,14.5,3,0,1,1032,11428,4,0,0,0,1,0
4804,104806,1,0,9,45,14,3,0,1,1032,11428,3,0,0,1,0,0
4805,104807,0,0,9,174,12,0,1,1,1048,12674,4,0,0,0,1,0
4806,104808,1,2,9,57,16,1,0,1,1049,12784,4,0,0,0,1,0
4807,104809,1,0,9,57,14.5,1,0,1,1038,12277,3,0,0,1,0,0
4808,104810,0,0,9,17,12.2,4,1,1,1032,11428,3,0,0,1,0,0
4809,104811,2,0,9,7,13,2,0,1,1038,12059,4,0,0,0,1,0
4810,104812,1,0,9,57,14.2,1,0,1,1066,11907,4,0,0,0,1,0
4811,104813,2,0,9,176,12.5,4,0,1,1058,13023,4,0,0,0,1,0
4812,104814,2,0,9,176,13.5,4,0,1,1032,11246,4,0,0,0,1,0
4813,104815,1,0,9,57,14.2,1,0,1,1039,12394,3,0,0,1,0,0
4814,104816,1,2,9,5,14.5,1,0,1,1039,12450,4,0,0,0,1,0
4815,104817,5,2,9,8,13,0,1,1,1032,10779,3,0,0,1,0,0
4816,104818,5,2,9,21,14,0,1,1,1032,10838,4,0,0,0,1,0
4817,104819,1,5,9,45,14.5,3,0,1,1032,11246,4,0,0,0,1,0
4818,104820,5,0,9,35,13.5,0,1,1,1046,12627,4,0,0,0,1,0
4819,104821,3,2,9,8,20,3,0,1,1031,10813,4,0,0,0,1,0
4820,104822,1,2,9,4,12.5,1,0,1,1046,12633,4,0,0,0,1,0
4821,104823,2,0,9,7,12.5,2,0,1,1034,10785,3,0,0,1,0,0
4822,104824,2,0,9,174,12.5,0,0,1,1039,12416,3,0,0,1,0,0
4823,104825,1,0,9,45,14.4,3,0,1,1032,10781,4,0,0,0,1,0
4824,104826,1,0,9,4,12.5,1,0,1,1046,12613,4,0,0,0,1,0
4825,104827,2,2,9,176,12.5,4,0,1,1031,10697,4,0,0,0,1,0
4826,104828,1,2,9,45,14,3,0,1,1032,11296,4,0,0,0,1,0
4827,104829,2,2,9,7,11.5,2,0,1,1034,11483,4,0,0,0,1,0
4828,104830,4,0,9,182,17.5,1,0,1,1039,12426,4,0,0,0,1,0
4829,104831,2,2,9,176,12.5,4,0,1,1046,11921,4,0,0,0,1,0
4830,104832,2,2,9,176,13,4,0,1,1032,11258,4,0,0,0,1,0
4831,104833,1,0,9,57,14,1,0,1,1038,12135,4,0,0,0,1,0
4832,104834,3,0,9,8,20,3,2,1,1031,12813,4,0,0,0,1,0
4833,104835,0,0,9,8,12,0,1,1,1048,12750,3,0,0,1,0,0
4834,104836,1,2,9,57,13,1,0,1,1037,11912,3,0,0,1,0,0
4835,104837,2,2,9,176,12.5,4,0,1,1053,12894,3,0,0,1,0,0
4836,104838,1,0,9,45,14.5,3,0,1,1032,11455,4,0,0,0,1,0
4837,104839,1,8,9,4,11,1,0,1,1034,11542,2,0,1,0,0,0
4838,104840,2,0,9,7,12.5,2,0,1,1034,11462,4,0,0,0,1,0
4839,104841,0,0,9,35,12,0,1,1,1046,12633,4,0,0,0,1,0
4840,104842,3,4,9,36,20,3,2,1,1032,11001,4,0,0,0,1,0
4841,104843,4,0,9,234,11,0,0,1,1038,12086,4,0,0,0,1,0
4842,104844,1,0,9,4,13,1,0,1,1053,12875,4,0,0,0,1,0
4843,104845,2,2,9,174,12.7,0,0,1,1039,12381,4,0,0,0,1,0
4844,104846,3,0,9,8,19.5,3,0,1,1031,10883,4,0,0,0,1,0
4845,104847,2,2,9,174,13.4,0,0,1,1038,12326,4,0,0,0,1,0
4846,104848,1,5,9,45,14.5,3,0,1,1032,12039,4,0,0,0,1,0
4847,104849,3,2,9,184,20,3,0,1,1031,10724,4,0,0,0,1,0
4848,104850,1,2,9,45,14,3,0,1,1032,11227,4,0,0,0,1,0
4849,104851,2,0,9,174,13.5,0,0,1,1038,12204,4,0,0,0,1,0
4850,104852,2,2,9,174,13.5,0,0,1,1039,12384,4,0,0,0,1,0
4851,104853,1,0,9,5,14,1,0,1,1038,12209,4,0,0,0,1,0
4852,104854,2,0,9,176,13.5,4,0,1,1053,12903,4,0,0,0,1,0
4853,104855,1,0,9,57,13.5,1,0,1,1061,13041,4,0,0,0,1,0
4854,104856,3,2,9,184,19.5,3,0,1,1031,10684,4,0,0,0,1,0
4855,104857,1,2,9,5,13.5,1,0,1,1038,12303,4,0,0,0,1,0
4856,104858,5,0,9,6,12.5,1,1,1,1035,11827,4,0,0,0,1,0
4857,104859,2,2,9,7,12.5,2,0,1,1038,12130,3,0,0,1,0,0
4858,104860,0,0,9,17,13,1,1,1,1069,13166,4,0,0,0,1,0
4859,104861,2,2,9,174,12,0,0,1,1039,11983,4,0,0,0,1,0
4860,104862,0,2,9,37,10,0,0,1,1066,13100,3,0,0,1,0,0
4861,104863,1,5,9,45,14,3,0,1,1032,11428,4,0,0,0,1,0
4862,104864,4,0,9,182,17,3,0,1,1032,10933,4,0,0,0,1,0
4863,104865,1,0,9,57,13.5,1,0,1,1035,11694,4,0,0,0,1,0
4864,104866,2,2,9,7,11,2,0,1,1034,12112,3,0,0,1,0,0
4865,104867,1,0,9,4,14.2,1,0,1,1053,12828,4,0,0,0,1,0
4866,104868,2,2,9,174,13,0,0,1,1032,10827,4,0,0,0,1,0
4867,104869,3,2,9,8,20,3,0,1,1031,10700,4,0,0,0,1,0
4868,104870,4,0,9,182,17,3,0,1,1032,11654,3,0,0,1,0,0
4869,104871,1,2,9,4,13,1,0,1,1046,12633,4,0,0,0,1,0
4870,104872,1,2,9,4,13.5,1,0,1,1046,12633,3,0,0,1,0,0
4871,104873,1,5,9,45,14,3,0,1,1032,11017,4,0,0,0,1,0
4872,104874,1,5,9,45,14,3,0,1,1032,10845,4,0,0,0,1,0
4873,104875,3,2,9,8,20,3,0,1,1031,10699,4,0,0,0,1,0
4874,104876,3,4,9,8,20,3,0,1,1031,10730,4,0,0,0,1,0
4875,104877,1,2,9,5,14.2,1,0,1,1038,12071,3,0,0,1,0,0
4876,104878,3,2,9,8,20,3,0,1,1031,11366,4,0,0,0,1,0
4877,104879,0,2,9,195,11,4,0,1,1032,11353,4,0,0,0,1,0
4878,104880,1,5,9,57,14.5,1,0,1,1035,11805,4,0,0,0,1,0
4879,104881,1,0,9,4,13,1,0,1,1035,11827,4,0,0,0,1,0
4880,104882,1,0,9,45,13,3,0,1,1032,11428,3,0,0,1,0,0
4881,104883,1,2,9,5,14,1,0,1,1039,12397,4,0,0,0,1,0
4882,104884,3,4,9,8,19.5,3,2,1,1031,11144,4,0,0,0,1,0
4883,104885,1,0,9,45,13.3,3,0,1,1032,10883,4,0,0,0,1,0
4884,104886,5,2,9,8,13.4,0,1,1,1032,11424,3,0,0,1,0,0
4885,104887,1,0,9,45,14.5,3,0,1,1032,11332,4,0,0,0,1,0
4886,104888,3,4,9,8,19.8,3,2,1,1032,11029,4,0,0,0,1,0
4887,104889,2,2,9,174,13,0,0,1,1038,11979,4,0,0,0,1,0
4888,104890,2,0,9,174,12.5,0,0,1,1035,11704,4,0,0,0,1,0
4889,104891,1,5,9,45,14,3,0,1,1035,11623,4,0,0,0,1,0
4890,104892,1,5,9,45,13.9,3,0,1,1032,11424,3,0,0,1,0,0
4891,104893,1,2,9,4,14,1,0,1,1053,12907,4,0,0,0,1,0
4892,104894,3,2,9,8,19,3,0,1,1031,12797,4,0,0,0,1,0
4893,104895,3,2,9,8,20,3,0,1,1031,10979,4,0,0,0,1,0
4894,104896,1,2,9,57,14,1,0,1,1066,11907,4,0,0,0,1,0
4895,104897,2,2,9,176,12,4,0,1,1032,11428,3,0,0,1,0,0
4896,104898,1,2,9,5,14,1,0,1,1038,12184,4,0,0,0,1,0
4897,104899,5,2,9,8,12.5,1,2,1,1032,10716,3,0,0,1,0,0
4898,104900,2,0,9,182,11.5,3,0,1,1067,13151,3,0,0,1,0,0
4899,104901,3,2,9,178,20,3,0,1,1031,10658,4,0,0,0,1,0
4900,104902,0,0,9,4,12,0,0,1,1040,12557,4,0,0,0,1,0
4901,104903,2,3,9,174,13.9,0,0,1,1039,12400,4,0,0,0,1,0
4902,104904,5,2,9,42,13,0,1,1,1039,12353,3,0,0,1,0,0
4903,104905,5,0,9,23,12.5,0,1,1,1047,12663,4,0,0,0,1,0
4904,104906,5,2,9,8,12.5,1,0,1,1042,12584,3,0,0,1,0,0
4905,104907,2,2,9,176,13,4,0,1,1032,11135,3,0,0,1,0,0
4906,104908,2,0,9,7,13,2,0,1,1034,11510,4,0,0,0,1,0
4907,104909,1,0,9,45,13,3,0,1,1032,10799,4,0,0,0,1,0
4908,104910,3,2,9,8,20,3,2,1,1031,12797,4,0,0,0,1,0
4909,104911,1,0,9,4,14,1,0,1,1053,12891,4,0,0,0,1,0
4910,104912,3,2,9,178,19.5,3,0,1,1031,11321,4,0,0,0,1,0
4911,104913,2,2,9,176,14,4,0,1,1032,11173,4,0,0,0,1,0
4912,104914,1,0,9,57,14.5,1,0,1,1038,12272,3,0,0,1,0,0
4913,104915,4,0,9,182,18,3,0,1,1062,12408,4,0,0,0,1,0
4914,104916,1,2,9,57,13.5,1,0,1,1035,11767,3,0,0,1,0,0
4915,104917,1,2,9,5,14.5,1,0,1,1038,12139,5,0,0,0,0,1
4916,104918,5,2,9,8,12.5,4,1,1,1053,12877,3,0,0,1,0,0
4917,104919,3,4,9,8,20,3,0,1,1031,11270,4,0,0,0,1,0
4918,104920,1,0,9,4,13.4,1,0,1,1048,12750,4,0,0,0,1,0
4919,104921,1,2,9,4,12,1,0,1,1053,12611,3,0,0,1,0,0
4920,104922,1,2,9,5,15,1,0,1,1038,12298,4,0,0,0,1,0
4921,104923,1,0,9,45,13.5,3,0,1,1032,11103,4,0,0,0,1,0
4922,104924,3,0,9,11,20,3,0,1,1031,10699,3,0,0,1,0,0
4923,104925,5,2,9,218,13.5,1,0,1,1052,11110,4,0,0,0,1,0
4924,104926,1,0,9,4,13,1,0,1,1046,12610,3,0,0,1,0,0
4925,104927,2,2,9,176,12.5,4,0,1,1035,11797,3,0,0,1,0,0
4926,104928,3,4,9,8,20,3,0,1,1031,10719,4,0,0,0,1,0
4927,104929,2,2,9,174,13.8,0,0,1,1038,12261,3,0,0,1,0,0
4928,104930,1,0,9,57,13.5,1,0,1,1038,12172,4,0,0,0,1,0
4929,104931,2,2,9,176,13,4,0,1,1032,10946,4,0,0,0,1,0
4930,104932,2,2,9,176,12.5,4,0,1,1048,12677,3,0,0,1,0,0
4931,104933,2,0,9,176,13,4,0,1,1053,12875,3,0,0,1,0,0
4932,104934,2,2,9,174,13,0,0,1,1039,12333,4,0,0,0,1,0
4933,104935,3,0,9,11,19,3,0,1,1056,12981,4,0,0,0,1,0
4934,104936,3,4,9,215,20,3,0,1,1032,11001,3,0,0,1,0,0
4935,104937,3,2,9,184,19,3,0,1,1031,12797,3,0,0,1,0,0
